날짜,상품명,발주가능상태,입고수량,카테고리,출고수량
2023-07-10,S7_231,발주가능,612,주류,606
2023-07-10,S7_232,발주가능,384,주류,383
2023-07-10,S7_235,발주가능,565,물,565
2023-07-10,S7_237,발주가능,176,물,170
2023-07-10,S7_240,발주가능,659,물,656
2023-07-10,S7_241,발주가능,392,물,388
2023-07-10,S7_244,발주가능,625,배달음식,623
2023-07-10,S7_245,발주가능,678,배달음식,672
2023-07-10,S7_252,발주가능,226,우유,219
2023-07-10,S7_253,발주가능,286,간식,285
2023-07-10,S7_254,발주가능,152,간식,146
2023-07-10,S7_259,발주가능,306,간식,302
2023-07-10,S7_260,발주가능,0,간식,-2
2023-07-10,S7_262,발주가능,182,간식,179
2023-07-10,S7_264,발주가능,688,배달음식,683
2023-07-10,S7_265,발주가능,153,배달음식,146
2023-07-10,S7_267,발주가능,500,배달음식,500
2023-07-10,S7_271,발주가능,607,빵,607
2023-07-10,S7_272,발주가능,496,빵,487
2023-07-10,S7_280,발주가능,543,주류,537
2023-07-10,S7_283,발주가능,86,주류,86
2023-07-10,S7_284,발주가능,188,배달음식,187
2023-07-10,S7_290,발주가능,210,물,201
2023-07-10,S7_292,발주가능,191,주류,188
2023-07-10,S7_293,발주가능,263,주류,263
2023-07-10,S7_294,발주가능,300,빵,300
2023-07-10,S7_295,발주가능,623,빵,620
2023-07-10,S7_296,발주가능,207,빵,207
2023-07-10,S7_299,발주가능,598,빵,598
2023-07-10,S7_301,발주가능,262,주류,254
2023-07-10,S7_302,발주가능,373,주류,367
2023-07-10,S7_303,발주가능,497,주류,495
2023-07-10,S7_304,발주가능,73,주류,64
2023-07-10,S7_305,발주가능,567,주류,560
2023-07-10,S7_306,발주가능,90,주류,83
2023-07-10,S7_309,발주가능,82,주류,78
2023-07-10,S7_311,발주가능,494,주류,488
2023-07-10,S7_312,발주가능,244,주류,242
2023-07-10,S7_313,발주가능,379,물,378
2023-07-10,S7_314,발주가능,265,빵,256
2023-07-10,S7_317,발주가능,298,빵,294
2023-07-10,S7_320,발주가능,124,빵,122
2023-07-10,S7_321,발주가능,452,빵,451
2023-07-10,S7_322,발주가능,38,빵,29
2023-07-10,S7_325,발주가능,645,주류,640
2023-07-10,S7_328,발주가능,541,주류,532
2023-07-10,S7_334,발주가능,619,간식,614
2023-07-10,S7_336,발주가능,400,간식,399
2023-07-10,S7_343,발주가능,301,빵,299
2023-07-10,S7_344,발주가능,612,빵,604
2023-07-10,S7_346,발주가능,685,빵,676
2023-07-10,S7_349,발주가능,70,빵,66
2023-07-10,S7_350,발주가능,605,빵,598
2023-07-10,S7_352,발주가능,428,빵,427
2023-07-10,S7_362,발주가능,678,물,677
2023-07-10,S7_364,발주가능,451,물,449
2023-07-10,S7_365,발주가능,119,물,119
2023-07-10,S7_369,발주가능,79,물,78
2023-07-10,S7_372,발주가능,139,물,133
2023-07-10,S7_373,발주가능,532,물,526
2023-07-10,S7_374,발주가능,439,물,437
2023-07-10,S7_375,발주가능,474,간식,469
2023-07-10,S7_376,발주가능,185,간식,176
2023-07-10,S7_378,발주가능,324,간식,324
2023-07-10,S7_379,발주가능,419,간식,418
2023-07-10,S7_380,발주가능,110,간식,107
2023-07-10,S7_383,발주가능,246,간식,238
2023-07-10,S7_384,발주가능,419,간식,419
2023-07-10,S7_386,발주가능,504,간식,502
2023-07-10,S7_387,발주가능,424,간식,417
2023-07-10,S7_393,발주가능,467,물,462
2023-07-10,S7_396,발주가능,612,물,612
2023-07-10,S7_397,발주가능,334,물,334
2023-07-10,S7_398,발주가능,507,물,505
2023-07-10,S7_403,발주가능,618,물,610
2023-07-10,S7_404,발주가능,420,물,418
2023-07-10,S7_410,발주가능,173,우유,171
2023-07-10,S7_414,발주가능,3,우유,-2
2023-07-10,S7_421,발주가능,3,우유,-2
2023-07-10,S7_423,발주가능,613,우유,612
2023-07-10,S7_429,발주가능,197,간식,194
2023-07-10,S7_431,발주가능,578,간식,575
2023-07-10,S7_434,발주가능,146,물,139
2023-07-10,S7_439,발주가능,549,물,548
2023-07-10,S7_441,발주가능,139,물,136
2023-07-10,S7_442,발주가능,450,빵,449
2023-07-10,S7_443,발주가능,115,빵,110
2023-07-10,S7_446,발주가능,523,우유,514
2023-07-10,S7_447,발주가능,676,우유,672
2023-07-10,S7_448,발주가능,681,우유,673
2023-07-10,S7_450,발주가능,401,스낵,396
2023-07-10,S7_452,발주가능,372,스낵,364
2023-07-10,S7_454,발주가능,502,우유,501
2023-07-10,S7_456,발주가능,664,우유,662
2023-07-10,S7_465,발주가능,78,물,78
2023-07-10,S7_469,발주가능,50,물,44
2023-07-10,S7_489,발주가능,531,빵,522
2023-07-10,S7_490,발주가능,674,빵,666
2023-07-10,S7_494,발주가능,197,빵,193
2023-07-10,S7_487,발주가능,60,빵,59
2023-07-10,S7_476,발주가능,690,우유,681
2023-07-10,S7_497,발주가능,306,빵,301
2023-07-10,S7_495,발주가능,125,빵,120
2023-07-10,S7_496,발주가능,32,빵,30
2023-07-10,S7_500,발주가능,542,빵,536
2023-07-10,S7_503,발주가능,211,빵,210
2023-07-10,S7_504,발주가능,363,빵,356
2023-07-10,S7_509,발주가능,131,빵,127
2023-07-10,S7_510,발주가능,456,빵,447
2023-07-10,S7_507,발주가능,461,빵,458
2023-07-10,S7_513,발주가능,96,빵,88
2023-07-10,S7_514,발주가능,333,빵,326
2023-07-10,S7_515,발주가능,196,빵,192
2023-07-11,S7_516,발주가능,35,빵,35
2023-07-11,S7_2,발주가능,129,빵,121
2023-07-11,S7_478,발주가능,46,빵,41
2023-07-11,S7_479,단종,434,빵,433
2023-07-11,S7_5,발주가능,127,우유,118
2023-07-11,S7_6,발주가능,557,우유,550
2023-07-11,S7_8,발주가능,659,우유,652
2023-07-11,S7_9,발주가능,360,빵,351
2023-07-11,S7_12,발주가능,494,빵,492
2023-07-11,S7_13,발주가능,637,빵,630
2023-07-11,S7_16,발주가능,246,주류,245
2023-07-11,S7_17,발주가능,162,우유,159
2023-07-11,S7_20,단종,488,주류,485
2023-07-11,S7_23,발주가능,387,빵,381
2023-07-11,S7_24,발주가능,49,빵,42
2023-07-11,S7_25,발주가능,607,빵,598
2023-07-11,S7_26,발주가능,480,빵,480
2023-07-11,S7_29,발주가능,403,주류,397
2023-07-11,S7_30,발주가능,323,주류,322
2023-07-11,S7_35,발주가능,506,우유,498
2023-07-11,S7_41,발주가능,322,우유,322
2023-07-11,S7_42,발주가능,615,간식,615
2023-07-11,S7_44,발주가능,634,간식,631
2023-07-11,S7_45,발주가능,266,간식,258
2023-07-11,S7_49,발주가능,139,배달음식,139
2023-07-11,S7_50,발주가능,578,배달음식,578
2023-07-11,S7_51,발주가능,655,배달음식,647
2023-07-11,S7_52,발주가능,180,배달음식,178
2023-07-11,S7_53,발주가능,398,물,392
2023-07-11,S7_54,발주가능,34,빵,33
2023-07-11,S7_56,발주가능,381,물,378
2023-07-11,S7_58,발주가능,659,배달음식,652
2023-07-11,S7_59,발주가능,570,배달음식,562
2023-07-11,S7_65,단종,295,우유,291
2023-07-11,S7_66,단종,45,우유,41
2023-07-11,S7_67,발주가능,570,빵,562
2023-07-11,S7_68,발주가능,572,빵,566
2023-07-11,S7_71,발주가능,47,기타,39
2023-07-11,S7_73,발주가능,556,물,550
2023-07-11,S7_74,발주가능,475,빵,466
2023-07-11,S7_518,발주가능,557,빵,553
2023-07-11,S7_78,발주가능,319,빵,312
2023-07-11,S7_82,발주가능,580,물,574
2023-07-11,S7_83,발주가능,516,물,507
2023-07-11,S7_88,발주가능,307,우유,304
2023-07-11,S7_91,발주가능,31,물,31
2023-07-11,S7_93,발주가능,512,물,512
2023-07-11,S7_94,발주가능,417,우유,412
2023-07-11,S7_95,발주가능,203,주류,202
2023-07-11,S7_97,발주가능,636,주류,630
2023-07-11,S7_98,단종,253,우유,253
2023-07-11,S7_102,단종,666,배달음식,663
2023-07-11,S7_103,발주가능,115,물,109
2023-07-11,S7_105,발주가능,78,빵,74
2023-07-11,S7_109,발주가능,365,빵,362
2023-07-11,S7_110,발주가능,270,빵,263
2023-07-11,S7_111,단종,399,우유,394
2023-07-11,S7_112,단종,208,우유,204
2023-07-11,S7_522,발주중단,559,우유,553
2023-07-11,S7_114,발주가능,403,우유,401
2023-07-11,S7_116,발주가능,13,우유,5
2023-07-11,S7_118,발주가능,453,우유,450
2023-07-11,S7_119,발주가능,565,기타,562
2023-07-11,S7_121,발주가능,517,물,515
2023-07-11,S7_122,발주가능,371,물,370
2023-07-11,S7_123,발주가능,73,빵,65
2023-07-11,S7_125,발주가능,22,물,20
2023-07-11,S7_128,발주가능,52,빵,52
2023-07-11,S7_129,발주가능,514,물,510
2023-07-11,S7_134,발주가능,571,주류,566
2023-07-11,S7_139,발주가능,658,간식,658
2023-07-11,S7_141,발주가능,344,간식,343
2023-07-11,S7_142,발주가능,472,간식,465
2023-07-11,S7_144,발주가능,671,빵,667
2023-07-11,S7_145,발주가능,405,빵,404
2023-07-11,S7_147,발주가능,344,간식,338
2023-07-11,S7_483,발주가능,661,빵,654
2023-07-11,S7_149,발주가능,267,물,264
2023-07-11,S7_150,발주가능,258,물,256
2023-07-11,S7_151,발주가능,158,빵,154
2023-07-11,S7_155,발주가능,526,물,521
2023-07-11,S7_156,발주가능,158,배달음식,152
2023-07-11,S7_158,발주가능,4,배달음식,3
2023-07-11,S7_526,발주가능,672,물,670
2023-07-11,S7_160,발주가능,164,물,155
2023-07-11,S7_161,발주가능,438,물,432
2023-07-11,S7_164,발주가능,520,물,512
2023-07-11,S7_166,발주가능,192,간식,190
2023-07-11,S7_167,발주가능,32,간식,25
2023-07-11,S7_169,발주가능,409,간식,409
2023-07-11,S7_175,발주가능,26,물,24
2023-07-11,S7_177,발주가능,191,물,186
2023-07-11,S7_179,발주가능,483,스낵,475
2023-07-11,S7_181,발주가능,131,물,122
2023-07-11,S7_190,발주가능,227,빵,226
2023-07-11,S7_471,발주가능,439,우유,430
2023-07-11,S7_193,발주가능,295,우유,295
2023-07-11,S7_195,발주가능,540,우유,531
2023-07-11,S7_198,발주가능,482,간식,476
2023-07-11,S7_200,발주가능,140,간식,131
2023-07-11,S7_204,발주가능,341,배달음식,332
2023-07-11,S7_207,발주가능,209,빵,207
2023-07-11,S7_209,발주가능,466,물,461
2023-07-11,S7_211,발주가능,297,물,297
2023-07-11,S7_214,발주가능,635,우유,628
2023-07-11,S7_216,발주가능,608,우유,608
2023-07-11,S7_217,발주가능,439,우유,432
2023-07-11,S7_222,단종,394,빵,387
2023-07-11,S7_223,발주가능,106,빵,105
2023-07-11,S7_225,발주가능,302,물,295
2023-07-11,S7_473,발주가능,663,우유,660
2023-07-11,S7_231,발주가능,491,주류,488
2023-07-11,S7_474,발주가능,171,우유,168
2023-07-11,S7_234,발주가능,657,빵,656
2023-07-11,S7_241,발주가능,623,물,615
2023-07-11,S7_242,발주가능,275,물,273
2023-07-11,S7_249,발주가능,106,물,99
2023-07-11,S7_252,발주가능,76,우유,67
2023-07-11,S7_253,발주가능,135,간식,128
2023-07-11,S7_259,발주가능,229,간식,222
2023-07-11,S7_267,발주가능,481,배달음식,473
2023-07-11,S7_270,발주가능,676,빵,676
2023-07-11,S7_279,발주가능,397,빵,389
2023-07-11,S7_282,발주가능,378,주류,372
2023-07-11,S7_283,발주가능,441,주류,432
2023-07-11,S7_284,발주가능,112,배달음식,110
2023-07-11,S7_286,발주가능,57,물,52
2023-07-11,S7_291,발주가능,201,주류,196
2023-07-11,S7_294,발주가능,447,빵,441
2023-07-11,S7_295,발주가능,76,빵,69
2023-07-11,S7_296,발주가능,343,빵,340
2023-07-11,S7_298,발주가능,625,빵,619
2023-07-11,S7_300,발주가능,294,주류,290
2023-07-11,S7_305,발주가능,68,주류,60
2023-07-11,S7_307,발주가능,0,주류,-9
2023-07-11,S7_310,발주가능,646,주류,645
2023-07-11,S7_311,발주가능,660,주류,652
2023-07-11,S7_313,발주가능,253,물,249
2023-07-11,S7_316,발주가능,151,빵,143
2023-07-11,S7_318,발주가능,557,빵,553
2023-07-11,S7_524,발주가능,666,빵,660
2023-07-11,S7_327,발주가능,534,주류,527
2023-07-11,S7_328,발주가능,632,주류,625
2023-07-11,S7_330,발주가능,271,간식,266
2023-07-11,S7_331,발주가능,476,간식,471
2023-07-11,S7_334,발주가능,434,간식,427
2023-07-11,S7_335,발주가능,555,간식,554
2023-07-11,S7_338,발주가능,380,간식,374
2023-07-11,S7_340,발주가능,174,물,165
2023-07-11,S7_343,발주가능,167,빵,166
2023-07-11,S7_345,발주가능,515,빵,515
2023-07-11,S7_346,발주가능,35,빵,27
2023-07-11,S7_351,발주가능,300,빵,296
2023-07-11,S7_352,발주가능,328,빵,321
2023-07-11,S7_354,발주가능,616,빵,610
2023-07-11,S7_355,발주가능,194,빵,192
2023-07-11,S7_357,발주가능,120,빵,118
2023-07-11,S7_358,발주가능,649,물,647
2023-07-11,S7_364,발주가능,281,물,281
2023-07-11,S7_366,발주가능,10,물,3
2023-07-11,S7_367,발주가능,141,물,132
2023-07-11,S7_377,발주가능,488,간식,488
2023-07-11,S7_379,발주가능,451,간식,449
2023-07-11,S7_381,발주가능,112,간식,105
2023-07-11,S7_388,발주가능,33,간식,25
2023-07-11,S7_390,발주가능,629,빵,622
2023-07-11,S7_391,발주가능,307,주류,306
2023-07-11,S7_394,발주가능,524,물,524
2023-07-11,S7_395,발주가능,393,물,391
2023-07-11,S7_396,발주가능,552,물,550
2023-07-11,S7_404,발주가능,168,물,161
2023-07-11,S7_410,발주가능,412,우유,403
2023-07-11,S7_411,발주가능,135,우유,128
2023-07-11,S7_413,발주가능,295,우유,289
2023-07-11,S7_416,발주가능,424,우유,423
2023-07-11,S7_417,발주가능,429,우유,428
2023-07-11,S7_420,발주가능,491,우유,485
2023-07-11,S7_424,발주가능,109,우유,102
2023-07-11,S7_431,발주가능,323,간식,323
2023-07-11,S7_432,발주가능,466,물,459
2023-07-11,S7_435,발주가능,410,물,404
2023-07-11,S7_438,발주가능,403,물,403
2023-07-11,S7_440,발주가능,402,주류,397
2023-07-11,S7_454,발주가능,493,우유,486
2023-07-11,S7_455,발주가능,214,우유,209
2023-07-11,S7_456,발주가능,475,우유,474
2023-07-11,S7_457,발주중단,144,우유,139
2023-07-11,S7_461,발주가능,679,스낵,675
2023-07-11,S7_465,발주가능,524,물,523
2023-07-11,S7_468,발주가능,224,물,216
2023-07-11,S7_469,발주가능,99,물,91
2023-07-11,S7_488,발주가능,692,빵,690
2023-07-11,S7_489,발주가능,63,빵,56
2023-07-11,S7_494,발주가능,354,빵,348
2023-07-11,S7_476,발주가능,463,우유,454
2023-07-11,S7_498,발주가능,466,빵,458
2023-07-11,S7_495,발주가능,659,빵,650
2023-07-11,S7_496,발주가능,191,빵,189
2023-07-11,S7_500,발주가능,315,빵,308
2023-07-11,S7_508,발주가능,410,빵,403
2023-07-11,S7_505,발주가능,413,빵,413
2023-07-11,S7_506,발주가능,101,빵,99
2023-07-11,S7_509,발주가능,596,빵,590
2023-07-11,S7_514,발주가능,500,빵,493
2023-07-12,S7_516,발주가능,172,빵,168
2023-07-12,S7_2,발주가능,379,빵,371
2023-07-12,S7_3,발주가능,287,빵,285
2023-07-12,S7_479,단종,475,빵,470
2023-07-12,S7_11,발주가능,697,빵,690
2023-07-12,S7_12,발주가능,431,빵,430
2023-07-12,S7_19,발주가능,683,우유,681
2023-07-12,S7_21,단종,692,주류,692
2023-07-12,S7_23,발주가능,581,빵,572
2023-07-12,S7_25,발주가능,381,빵,380
2023-07-12,S7_26,발주가능,557,빵,553
2023-07-12,S7_27,발주가능,170,빵,170
2023-07-12,S7_29,발주가능,93,주류,92
2023-07-12,S7_30,발주가능,479,주류,471
2023-07-12,S7_31,발주가능,282,빵,278
2023-07-12,S7_33,발주가능,465,우유,458
2023-07-12,S7_34,발주가능,178,우유,170
2023-07-12,S7_38,발주가능,153,우유,148
2023-07-12,S7_40,발주가능,424,우유,416
2023-07-12,S7_41,발주가능,83,우유,81
2023-07-12,S7_43,발주가능,472,간식,463
2023-07-12,S7_45,발주가능,405,간식,399
2023-07-12,S7_49,발주가능,189,배달음식,183
2023-07-12,S7_50,발주가능,438,배달음식,437
2023-07-12,S7_51,발주가능,582,배달음식,575
2023-07-12,S7_54,발주가능,390,빵,385
2023-07-12,S7_56,발주가능,562,물,556
2023-07-12,S7_61,발주가능,622,빵,613
2023-07-12,S7_62,발주가능,1,빵,-2
2023-07-12,S7_64,단종,28,우유,25
2023-07-12,S7_65,단종,209,우유,207
2023-07-12,S7_68,발주가능,311,빵,305
2023-07-12,S7_74,발주가능,235,빵,235
2023-07-12,S7_77,발주가능,598,빵,590
2023-07-12,S7_78,발주가능,642,빵,634
2023-07-12,S7_82,발주가능,212,물,208
2023-07-12,S7_83,발주가능,77,물,77
2023-07-12,S7_85,발주가능,336,우유,333
2023-07-12,S7_86,발주가능,272,빵,265
2023-07-12,S7_88,발주가능,317,우유,316
2023-07-12,S7_89,단종,8,물,-1
2023-07-12,S7_91,발주가능,399,물,394
2023-07-12,S7_94,발주가능,297,우유,294
2023-07-12,S7_95,발주가능,138,주류,131
2023-07-12,S7_97,발주가능,241,주류,234
2023-07-12,S7_98,단종,76,우유,67
2023-07-12,S7_101,단종,2,배달음식,-4
2023-07-12,S7_103,발주가능,562,물,555
2023-07-12,S7_104,발주가능,105,빵,99
2023-07-12,S7_109,발주가능,73,빵,66
2023-07-12,S7_520,발주중단,342,우유,340
2023-07-12,S7_115,단종,191,우유,189
2023-07-12,S7_120,발주가능,58,기타,52
2023-07-12,S7_125,발주가능,394,물,392
2023-07-12,S7_127,발주가능,535,빵,532
2023-07-12,S7_131,발주가능,417,스낵,412
2023-07-12,S7_136,발주가능,69,주류,65
2023-07-12,S7_137,발주가능,115,주류,107
2023-07-12,S7_139,발주가능,314,간식,307
2023-07-12,S7_143,발주가능,523,간식,515
2023-07-12,S7_145,발주가능,684,빵,675
2023-07-12,S7_484,발주가능,60,빵,59
2023-07-12,S7_150,발주가능,654,물,653
2023-07-12,S7_151,발주가능,466,빵,461
2023-07-12,S7_153,발주가능,449,주류,444
2023-07-12,S7_525,발주가능,643,물,637
2023-07-12,S7_157,발주가능,258,배달음식,249
2023-07-12,S7_160,발주가능,86,물,78
2023-07-12,S7_161,발주가능,140,물,131
2023-07-12,S7_166,발주가능,479,간식,478
2023-07-12,S7_168,발주가능,24,간식,16
2023-07-12,S7_174,발주가능,415,물,409
2023-07-12,S7_175,발주가능,394,물,391
2023-07-12,S7_178,발주가능,191,물,189
2023-07-12,S7_181,발주가능,678,물,674
2023-07-12,S7_185,발주가능,167,물,161
2023-07-12,S7_189,발주가능,335,배달음식,335
2023-07-12,S7_192,발주가능,191,빵,183
2023-07-12,S7_471,발주가능,608,우유,600
2023-07-12,S7_197,발주가능,277,간식,272
2023-07-12,S7_198,발주가능,585,간식,583
2023-07-12,S7_472,발주가능,85,배달음식,82
2023-07-12,S7_202,발주가능,666,배달음식,664
2023-07-12,S7_204,발주가능,454,배달음식,451
2023-07-12,S7_206,발주가능,164,빵,159
2023-07-12,S7_207,발주가능,563,빵,563
2023-07-12,S7_211,발주가능,259,물,253
2023-07-12,S7_212,발주가능,431,물,428
2023-07-12,S7_214,발주가능,235,우유,231
2023-07-12,S7_216,발주가능,677,우유,668
2023-07-12,S7_217,발주가능,398,우유,391
2023-07-12,S7_220,발주가능,683,우유,682
2023-07-12,S7_221,발주가능,379,우유,372
2023-07-12,S7_224,발주가능,359,빵,359
2023-07-12,S7_232,발주가능,469,주류,461
2023-07-12,S7_237,발주가능,445,물,444
